"Vehicle","Start Location Name","Start Time","End Location Name","End Time","Distance (mi)","Duration (min)","Fuel Cost (USD)","Average MPG","Fuel Volume (gal)","Hard Accelerations","Hard Brakes","Duration Over 70 mph (secs)","Duration Over 75 mph (secs)","Duration Over 80 mph (secs)","Start Location Lat","Start Location Lon","Start Location Accuracy (meters)","End Location Lat","End Location Lon","End Location Accuracy (meters)","Path","Tags"
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2015-01-25 10:01 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-25 10:24 PM","15.69","23.12","0.75","37.63","0.42","0","0","0","0","0","33.29675","-111.59417","5","33.34454","-111.78196","10","sgfjE``chTnE?JHNTHr@vO?xDABgFCaLKWSOe@EyGE{VHzVIxGDd@DRNJVB`LMfm@Opi@@ZQpt@[taBAzFmg@X}j@\}OH}]TuIAsFAmJFQl@gApIo@jE_@`Be@lA_DxFeCrEuDnF{B`CyBnByDrC{G~DeBfBsCpBaFpCoFhCgC`AaCv@kAb@aA`@_An@gAfAu@jAq@vA_@pAW~AO~AAdBDnBNtA\zApBzFhB`F~B~Gt@xCr@hD|@dFrAlJdArJn@xDHrD@fC?raA@|`@A~Z?vhB?dT?pLDtJ\bTE\@fFAtHM|LCfFOAmLLg@D{IF_HHiB?IG_GIJzF?`B?tO@~T?bCIXEV?bBDxVF|^@rL?hPBnt@BjECnHB~GBrM@vSHlm@Bb[FbYDjXBvOJ|DFfBBfP?RQ?_FCkCA_CQkBEqFEMBMJkECqFEsHG@}CEcASsASqBK{C?wAB{@FcA]?YCWEiBk@\eBHq@AuHFmAT_AXcA",""
"2003 Honda Civic","372 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-25 11:01 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2015-01-25 11:24 AM","15.56","23.48","0.79","35.52","0.45","0","0","7","0","0","33.34461","-111.78214","10","33.29675","-111.59417","5","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBpFBZ??a@CcNAoBMwDEkHEoc@EqRAyNEa`@Iwb@Cye@EkWCuy@CoT?}ICmOCcRCgGImA?qKAmZ?wDKmFxFFFAFEpA?`BAzDG|EEvCADBD@`HF`ACpB?nB?jBF@iAS{Cy@_LWkEW_IG_CEOEII}DQaKEiCCsIAk`@@yhB?a[?}s@?{b@AgMGoEQuEIuAJcIAcF]aGy@uH}BaPgAeISgBEyABsBXgEd@kCj@gBhAiCnAoBhAkA~AqA~CyBjEkCpGeEzDcCxAgAvAeAlBaBvD}DfIsLfJaMfDwFhAgDr@kCjDBpDExBOpQIrROp\SpUOzg@[vCCCW@{FZuaBPqt@A[Jw[Jag@D_SCaLKWSOe@EyGEeJBdJCxGDd@DRNJVB`LCfFyD@wO?Is@OUKIoE?",""
"2003 Honda Civic","1256-1278 West Guadalupe Road, Mesa, AZ 85202, USA","2015-01-23 9:56 PM","372 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-23 10:09 PM","6.04","12.30","0.33","33.17","0.18","1","0","0","0","0","33.36426","-111.86016","10","33.34461","-111.78214","10","omsjE~tviT?oB?eBrA?lCAvG?tYBbJ@THP?|G?bD@L?HIxA?xBApF?vE?BuHCqv@Dy[J}D@kGIiICsBAqD?oAAmLAgRCcm@Hg@AgF?eF?sAIOAwB?_BA_LCmVE}`@?gAFo@A_FIo@AsAAwD?_NEeb@EiVIo^AyBlC?tE?vGFdOHpB@?mB@{@OaBQqAQ{BG}CLcDk@AWEuBm@d@gC@]AgHBk@LaAV_A",""
"2003 Honda Civic","2060 East Baseline Road, Mesa Shores, Mesa, AZ 85204, USA","2015-01-23 7:02 PM","1256-1278 West Guadalupe Road, Mesa, AZ 85202, USA","2015-01-23 7:14 PM","6.05","11.79","0.30","36.69","0.16","0","0","40","1","0","33.38071","-111.78722","5","33.36426","-111.86016","10","utvjExlhiTSV@l@BrC{B?eF?sDBeNKgB?]As@??l@HjCT`H\~IH`G@r@@@LJDjQ?fAFnWHvZ@hv@H~r@AtR@zh@Bfn@Jb\F`T@j@Mj@CHAN?jKMdQQrLIlG?r@`@?t@?p@?tA?hCD`BL^FfBf@jAd@bCxAbAp@bBfA|@f@bC|@hB`@z@JtBJzBEDCHOxCGtIKjP[|]q@fUa@vA??vC?|@",""
"2003 Honda Civic","1495 East Warner Road, Gilbert, AZ 85296, USA","2015-01-23 5:33 PM","2060 East Baseline Road, Mesa Shores, Mesa, AZ 85204, USA","2015-01-23 5:49 PM","5.31","16.60","0.32","30.11","0.18","1","0","0","0","0","33.33525","-111.75812","5","33.38071","-111.78722","10","uwmjE`ubiTi@Q]?S@?uBAaB@kEqGAsW?cb@DcNAgF?oEDgJFgLH_LH}JJs]^sCD@fCDlZDdb@DrW?bL@pBwBN_ADqORsTZg@@iAAg@Gs@MaA[s@_@eAs@a@_@wBoCo@q@y@k@iAg@eAYsAOcFAuH@eA?AdE?bFBhIB~\@|CIL?B?rJ?xP@rC{A?aB@E`@iCdD",""
"2003 Honda Civic","1515 East Warner Road, Gilbert, AZ 85296, USA","2015-01-23 2:42 PM","1495 East Warner Road, Gilbert, AZ 85296, USA","2015-01-23 2:42 PM","0.01","0.21","0.00","11.53","0.00","0","0","0","0","0","33.33382","-111.75747","5","33.33525","-111.75812","5","cqmjEnqbiT{AjCUQmACQC",""
"2003 Honda Civic","922 South Val Vista Drive, Gilbert, AZ 85296, USA","2015-01-23 2:41 PM","1515 East Warner Road, Gilbert, AZ 85296, USA","2015-01-23 2:41 PM","0.13","0.93","0.01","17.64","0.00","0","0","0","0","0","33.33314","-111.756","30","33.33382","-111.75747","5","ckmjEhhbiTrB?dA??a@{E@}@A?`@?pBEf@yAjC",""
"2003 Honda Civic","Unknown","2015-01-23 2:17 PM","Unknown","2015-01-23 2:18 PM","0.33","1.53","0.03","21.64","0.03","0","0","0","0","0","33.33314","-111.756","30","33.33314","-111.756","30","null",""
"2003 Honda Civic","Unknown","2015-01-23 1:43 PM","Unknown","2015-01-23 1:46 PM","1.33","3.59","0.09","27.76","0.05","0","0","0","0","0","33.33314","-111.756","10","33.33314","-111.756","30","null",""
"2003 Honda Civic","388 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-23 1:27 PM","922 South Val Vista Drive, Gilbert, AZ 85296, USA","2015-01-23 1:36 PM","3.23","9.44","0.22","26.81","0.13","0","0","0","0","0","33.34447","-111.78179","10","33.33314","-111.756","10","qqojEbjgiTnD`Bq@zBKl@Gv@@hD?lDArCMbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNzJFZ??a@CcNAoBMwDEkHAkOCcSEqRCcXM_bAAeRAcKnKC~A?",""
"2003 Honda Civic","775 North Greenfield Road, Gilbert, AZ 85234, USA","2015-01-22 12:29 PM","388 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-22 12:42 PM","4.83","13.06","0.25","35.28","0.13","1","0","0","0","0","33.36397","-111.73769","10","33.34447","-111.78179","10","mmsjEpv~hT@mAAsAEOgB??hB?n@GLCF?@?dD@rHBvAHT?vE@`NDfeA@fD?\h@AjIKtAArGGdMMjHIxEChHG`MIvHEbCCAx@@nC?dCHJ?\Dtc@?tG?tJF|`@Bj^Bj^J~XAxN?|BlC?tE?vGFdOHpB@?mB@{@OaBQqAQ{BG}CLcD@sC?mDAiDFw@Jm@p@{BoDaB",""
"2003 Honda Civic","1515 East Warner Road, Gilbert, AZ 85296, USA","2015-01-22 11:14 AM","775 North Greenfield Road, Gilbert, AZ 85234, USA","2015-01-22 11:23 AM","3.17","8.69","0.17","33.40","0.11","0","0","0","0","0","33.33382","-111.75747","5","33.36397","-111.73769","10","cqmjEnqbiTxAkCDg@?qB?a@_DBmF@EaL?oLG_y@AkR?kDq@EyAAiBDc@DSJsBHgDNcDJaHBeN?sH@aGAsEB}Q?{BByJH{IHyHH_IHq_@\k@@QKsBAwBBiA@@mC?}AzACB?@A?A",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-22 10:59 AM","1515 East Warner Road, Gilbert, AZ 85296, USA","2015-01-22 11:08 AM","3.82","9.59","0.24","28.46","0.13","0","0","0","0","0","33.34454","-111.78196","10","33.33382","-111.75747","5","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBqBAkHEyECwGGuE?mC??}B@wK?aBCwFIy^Cma@AyHfDCdG?`MA`QElRAnK?R?NFTBpAChGAZ??UAcDC}UEkZCmPCoQ@mBRA\?j@Rf@Bj@?H@LHFFBGvAcC",""
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2015-01-21 8:43 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-21 9:07 PM","15.63","23.88","0.74","38.58","0.40","0","0","0","0","0","33.29675","-111.59417","5","33.34454","-111.78196","10","sgfjE``chTnE?JHNTHr@vO?xDABgFCaLKWSOe@EyGEmKBlKCvFB~@BRHNPFb@Khn@G`ZIzY@ZQhv@[zdBA|AaVLmUNqUL_[Rwf@XwMEmJFQl@gBxMaAnEWdAsBxEmClEuErF{B`CyBnByDrC{G~DkAlA_Av@mBrAqBjAqE~BmCnAgC`AgCz@aBl@eAf@y@p@m@p@u@jAq@vA_@pAW~AO~AAdBDnBNtANl@~@~ChDjJjCbI|A~G|@dFrAlJdArJl@vDDxAFlD?ls@?lu@?xdA?r|@?fe@HxGXdQCLCb@@nA@`IGzHGzGCdEKAMAeDDaHLaIFsFHaB@qA?GEEAoCEkBC?PJlF?pNBtXAnCMf@AlADlb@F|O?xNDh}@@jMAjF@jKFvWBzZFph@Jb{@DpSHbHHrBDzO?dA_B?mGEoBKeAGg@CuBAcDAGBIHcCCeBAuCAaEEoDC?mB@{@A]_@uCU{D?sCHmBk@AWEuBm@d@gC@]AgHBk@LaAd@cB",""
"2003 Honda Civic","323 South Ironwood Street, Gilbert, AZ 85296, USA","2015-01-21 9:30 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2015-01-21 9:55 AM","15.46","24.94","0.76","36.69","0.42","2","0","0","0","0","33.34408","-111.78147","5","33.29675","-111.59417","5","epojEzjgiTbChAa@pA[vAGv@?bA@fE?rCInCCz@?vAJzCRpBRrADbAA|CrHFpFDjEBHLHBlD@`DFx@FjBHfKFCoQQiGCqHAaPKof@AoZK}q@AyLAuSEoUG_tAEqS@gICuDCwQCaEGk@?cC?eDAyO?uO?aBKiFhBBlCBD?JGhB?~GIzIGFBdHHjBE`C@dB@z@D@a@EkAQmCu@oK]kGWcJE_@GO]yQEaFAeMAgY@gu@?edA?eh@?icACsEOwFQoDLiNa@_Iy@uHaAwGeB_Mi@aEKcBAk@@mAJ{BNqBVyAf@uB~@}BbAkBhAyAfCwB~CyBjEkClMiIpDmClBaB~A_BvA}AzIgLvLsOl@}@l@mAn@iBf@{BLsBjDBpDExBOpQIpYS`b@W~q@c@vCCCW@{FZuaBPqt@A[Jw[ByLLgm@CaLKWSOe@EmFElFDd@DRNJVB`LCfFyD@wO?Is@OUKIoE?",""
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2015-01-20 9:59 PM","323 South Ironwood Street, Gilbert, AZ 85296, USA","2015-01-20 10:22 PM","15.59","23.31","0.74","38.34","0.40","0","0","0","0","0","33.29675","-111.59417","5","33.34408","-111.78147","5","sgfjE``chTnE?JHNTHr@vO?xDABgFCaLKWSOe@EyGEsPDvKCrK@~@BRHNPFb@Khn@G`ZIzY@ZQhv@[zdBA|AaVLmUNqUL_[Rwf@XwMEmJFQl@eBtMa@`Ca@pAm@jAkGdLuDnF{B`CcCvBoDjCmC~AmC~AkAlA_Av@mBrAqBjAqE~BmCnAgC`AgCz@aBl@eAf@y@p@m@p@u@jAq@vA_@pAW~AO~AAdBDnBNtANl@~@~ChDjJjCbI|A~G|@dFrAlJdArJl@vDDxAFlD?ls@@rp@AzZ?fgB?ji@HxGXdQCLCb@@nA@`IGzHGzGCdEKAMAeDDaHLaIFsFHaB@qA?GEEAoCEkBC?PJlF?pNBtXAnCMf@AlA@lRB~NF|O?xN@vNBpm@@jMAjF@jKB~JBpUFjl@Dn[FvVFti@HbHHrBDzO?dA_B?mGEoBKeAGg@CuBAcDAGBIHcCCeBAuCAaEEoDC?mB@{@A]_@uCU{D?sCJyDA{I?cAFw@ZwA`@qAcCiA",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-20 10:58 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2015-01-20 11:23 AM","15.49","24.63","0.79","35.75","0.42","0","0","2","0","0","33.34454","-111.78196","5","33.29675","-111.59417","5","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBpFBZ??a@CcNAoBMwDEkHEoc@EqRAyNEa`@Iwb@Cye@EkWCuy@CoT?}ICmOCcRCgGImA?qKAmZ?wDKmFxFFFAFEpA?`BAzDG|EEvCADBD@`HF`ACpB?nB?jBF@iAS{Cy@_LWkEW_IG_CEOEII}DQaKEiCCsIAk`@@yhB?a[?}s@?{b@AgMGoEQuEIuAJcIAcF]aGy@uH}BaPgAeISgBEyABsBXgEd@kCj@gBhAiCnAoBhAkA~AqA~CyBjEkCpGeEzDcCxAgAvAeAlBaBvD}DfIsLfJaMfDwFhAgDr@kCjDBpDExBOpQIrROp\SpUOzg@[vCCCW@{FZuaBPqt@A[Jw[Jag@D_SCaLKWSOe@EyGEeJBdJCxGDd@DRNJVB`LCfFyD@wO?Is@OUKIoE?",""
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2015-01-19 10:05 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-19 10:28 PM","15.61","23.36","0.76","37.40","0.42","0","0","0","0","0","33.29675","-111.59417","5","33.34454","-111.78196","5","sgfjE``chTnE?JHNTHr@vO?xDABgFCaLKWSOe@EqAApA@d@DRNJVB`LMfm@Opi@@ZQpt@[taBAzFmg@X}j@\}OH}]TuIAwRGGbAeAbIqB~IwHhP}CtD{B`CcCvBoDjC{G~DeBfBsCpBaFpCoFhCgC`AaCv@kAb@aA`@_An@gAfAu@jAq@vA_@pAW~AO~AAdBDnBNtA\zApBzFhB`F~B~Gt@xCr@hD|@dFrAlJdArJn@xDHrD@fC?raA?nz@?j`C?pLDtJ\bTE\@fFAtHM|LCfFOAmLLg@D{IF_HHiB?IG_GIJzF?`B?tO@~T?bCIXEV?bBHxh@B|L@rLBxeABjECnHB~GBrM@zLBvWHth@BpWH|h@BvOJ|DFfBBfP?RQ?_FCkCA_CQkBEqFEMBMJkECqFEsHG@}CEcASsASqBK{C?wAB{@FcA]?YCWEiBk@\eBHq@AuHFmAT_AJ_@",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-19 10:58 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2015-01-19 11:23 AM","15.54","25.74","0.79","35.99","0.42","0","0","0","0","0","33.34454","-111.78196","5","33.29675","-111.59417","5","qqojE`ngiTW~@M`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBpFBZ??a@CcNAoBMwDEkHEoc@EqRAyNEa`@Iwb@Cye@EkWCuy@CoT?}ICmOCcRCgGImA?qKAmZ?wDKmFxFFFAFEpA?`BAzDG|EEvCADBD@`HF`ACpB?nB?jBF@iAS{Cy@_LWkEW_IG_CEOEII}DQaKEiCCsIAk`@@yhB?a[?}s@?{b@AgMGoEQuEIuAJcIAcF]aGy@uH}BaPgAeISgBEyABsBXgEd@kCj@gBhAiCnAoBhAkA~AqA~CyBjEkCpGeEzDcCxAgAvAeAlBaBvD}DfIsLfJaMfDwFhAgDr@kCjDBpDExBOpQIrROp\SpUOzg@[vCCCW@{FZuaBPqt@A[Jw[Jag@D_SCaLKWSOKCJBRNJVB`LCfFyD@wO?Is@OUKIoE?",""
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2015-01-18 10:09 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-18 10:32 PM","15.62","22.88","0.77","37.16","0.42","0","2","0","0","0","33.29675","-111.59417","5","33.34454","-111.78196","5","sgfjE``chTnE?JHNTHr@vO?xDABgFCaLKWSOe@EyGEmKBlKCvFB~@BRHNPFb@Khn@G`ZIzY@ZQhv@[zdBA|AaVLmUNqUL_[Rwf@XwMEmJFQl@gBxMaAnEWdAsBxEmClEuErF{B`CyBnByDrC{G~DkAlA_Av@mBrAqBjAqE~BmCnAgC`AgCz@aBl@eAf@y@p@m@p@u@jAq@vA_@pAW~AO~AAdBDnBNtANl@~@~ChDjJjCbI|A~G|@dFrAlJdArJl@vDDxAFlD?ls@?lu@?xdA?r|@?fe@HxGXdQCLCb@@nA@`IGzHGzGCdEKAMAeDDaHLaIFsFHaB@qA?GEEAoCEkBC?PJlF?pNBtXAnCMf@AlADlb@F|O?xNDh}@@jMAjF@jKFvWBzZFph@Jb{@DpSHbHHrBDzO?dA_B?mGEoBKeAGg@CuBAcDAGBIHcCCeBAuCAaEEoDC?mB@{@A]_@uCU{D?sCHmBk@AWEuBm@d@gC@]AgHBk@LaAd@cB",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-18 10:57 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2015-01-18 11:21 AM","15.58","23.24","0.81","35.52","0.45","0","0","10","0","0","33.34454","-111.78196","10","33.29675","-111.59417","5","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBpFBZ??a@CcNAoBMwDEkHEoc@EqRAyNEa`@Iwb@Cye@EkWCuy@CoT?}ICmOCcRCgGImA?qKAmZ?wDKmFxFFFAFEpA?`BAzDG|EEvCADBD@`HF`ACpB?nB?jBF@iAS{Cy@_LWkEW_IG_CEOEII}DQaKEiCCsIAk`@@yhB?a[?}s@?{b@AgMGoEQuEIuAJcIAcF]aGy@uH}BaPgAeISgBEyABsBXgEd@kCj@gBhAiCnAoBhAkA~AqA~CyBjEkCpGeEzDcCxAgAvAeAlBaBvD}DfIsLfJaMfDwFhAgDr@kCjDBpDExBOpQIrROp\SpUOzg@[vCCCW@{FZuaBPqt@A[Jw[Jag@D_SCaLKWSOe@EyGEeJBdJCxGDd@DRNJVB`LCfFyD@wO?Is@OUKIoE?",""
"2003 Honda Civic","2212 East Williams Field Road, SanTan Village, Gilbert, AZ 85295, USA","2015-01-16 5:18 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-16 5:33 PM","6.03","15.63","0.32","34.58","0.18","1","0","0","0","0","33.30932","-111.74274","10","33.34454","-111.78196","10","suhjE|x_iTz@?\?`@?AmE`B@`D@tA?@xC?hF?|GB~QBfP@zYDp]Hta@Bv[BrMRrt@FvH@hLBdH@fM?rCaA@mB@qN@kRBuJ?oA@gSBsN@ef@BsI@i@@e@Hw@NoBn@kCt@kALm@@y@C{@MmEmAi@Mo@ImAAwC@_DAwHCaCImBM{BCkDCUN{IEuKK@wDY}BSqBGwACcA?wAB{@FcA]?YCWEiBk@\eBHq@AuHFmAT_AXcA",""
"2003 Honda Civic","372 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-16 3:21 PM","2212 East Williams Field Road, SanTan Village, Gilbert, AZ 85295, USA","2015-01-16 3:36 PM","6.40","15.25","0.38","31.05","0.21","1","0","0","0","0","33.34461","-111.78214","10","33.30932","-111.74274","10","qqojE`ngiTW~@M`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBpFBZ??a@CcNAoBMwDEkHEoc@EqRAyNEa`@Iwb@Cye@CgPEo`AA}RAgAAmC~AP|@Hh@Dz@?PKvM?nE?fB?HHxB@|E?tGDzALpAVn@VbAh@n@d@p@n@h@r@n@fAXp@|@dCRd@b@~@\j@`@h@tAtAbAl@|An@hAV~@JjABx@?hOAjI?z@@t@H~@Ln@P`@JjAd@x@b@j@b@hA`AvG`IxArA|@n@fAj@f@R~@VrAXbBN@aEfCA?k@?gAAqC?oC?uAAc@?oAf@?\?",""
"2003 Honda Civic","884 South Cooper Road, Bayshore Plaza, Gilbert, AZ 85233, USA","2015-01-15 6:10 PM","372 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-15 6:17 PM","2.19","7.10","0.15","27.52","0.08","0","0","0","0","0","33.33601","-111.80873","5","33.34461","-111.78214","10","i|mjEprliTk@w@QKKE?}@@kD~D?AeGGi_@Gyg@@aDFwABcBAqG?kD?a@Y?_B?oDC}AAkAEiBMoBEkECMDIHcCCeBAwIGoDC?mB@{@OaBQqAQ{BG}CLcDk@AWEuBm@d@gC@]AgHBk@LaAV_A",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-15 3:15 PM","884 South Cooper Road, Bayshore Plaza, Gilbert, AZ 85233, USA","2015-01-15 3:22 PM","2.18","6.57","0.14","29.17","0.08","0","0","0","0","0","33.34454","-111.78196","5","33.33601","-111.80873","5","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBpFB@rH@xBEjBIxCFbh@@`O@dRBhL?bB@|Bc@B{AeCOMUKc@?",""
"2003 Honda Civic","814-866 North Colorado Street, Gilbert, AZ 85233, USA","2015-01-15 10:06 AM","372 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-15 10:38 AM","7.49","31.74","0.52","27.05","0.29","0","0","0","0","0","33.36462","-111.83871","5","33.34461","-111.78214","10","{osjExnriTf@?f@A?tD?hC?|C?zCeDF_CDqNRue@p@OKQ?yFHkAAiAIoAUq@ScBs@uCeBq@a@CqJAiH?}BAyX?qNCyQ@qNIoUCgYKkjAGqq@Coc@@yHCcFbACzAA~ADjALn@LtAb@H?NCn@ZpCdBL\\RrAh@n@TvAT|AHvKE~OOPMpDE~GGj@AtAAXLvFC|CCjAC\MR?vDAlCExDAzFAhHExAALFXBlACnHEtFANK`AA`DAxKGpCAtJ?~IH|OH@wDY}BSqBGwACcA?wAB{@FcA]?YCWEiBk@\eBHq@AuHFmA`@_B",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-15 8:24 AM","814-866 North Colorado Street, Gilbert, AZ 85233, USA","2015-01-15 8:39 AM","5.21","15.35","0.36","26.81","0.18","1","0","0","0","0","33.34454","-111.78196","10","33.36462","-111.83871","10","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBqBAkHEyECwGGuE?mC?@xBBhPDdMDhVDdb@?~MBjGGl@?`C@~AHn@?lB?tCB|MFdq@@bEIP?z@?pA?bA@~G@z@FX@zR@tRBff@?nA@pDBrBHhI}CAyKFsM?eI?OMeAAKBMLM@qA?mB?wNB{U@?oJ?iG}@@Q?",""
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2015-01-14 9:26 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-14 9:51 PM","15.62","24.99","0.85","34.81","0.45","0","0","0","0","0","33.29675","-111.59417","5","33.34454","-111.78196","10","sgfjE``chTnE?JHNTHr@vO?xDABgFCaLKWSOe@EyGEmKBlKCvFB~@BRHNPFb@Khn@G`ZIzY@ZQhv@[zdBA|AaVLmUNqUL_[Rwf@XwMEmJFQl@gBxMaAnEWdAsBxEmClEuErF{B`CyBnByDrC{G~DkAlA_Av@mBrAqBjAqE~BmCnAgC`AgCz@aBl@eAf@y@p@m@p@u@jAq@vA_@pAW~AO~AAdBDnBNtANl@~@~ChDjJjCbI|A~G|@dFrAlJdArJl@vDDxAFlD?ls@?lu@?xdA?r|@?fe@HxGXdQCLCb@@nA@`IGzHGzGCdEKAMAeDDaHLaIFsFHaB@qA?GEEAoCEkBC?PJlF?pNBtXAnCMf@AlADlb@F|O?xNDh}@@jMAjF@jKFvWBzZFph@Jb{@DpSHbHHrBDzO?dA_B?mGEoBKeAGg@CuBAcDAGBIHcCCeBAuCAaEEoDC?mB@{@A]_@uCU{D?sCHmBk@AWEuBm@d@gC@]AgHBk@LaAd@cB",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-14 9:25 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2015-01-14 9:49 AM","15.46","23.94","0.79","36.93","0.42","0","0","0","0","0","33.34454","-111.78196","5","33.29675","-111.59417","5","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBpFBZ??a@CcNAoBMwDEkHEoc@EqRAyNEa`@Iwb@Cye@EkWCuy@CoT?}ICmOCcRCgGImA?qKAmZ?wDKmFxFFFAFEpA?`BAzDG|EEvCADBD@`HF`ACpB?nB?jBF@iAS{Cy@_LWkEW_IG_CEOEII}DQaKEiCCsIAk`@@yhB?a[?}s@?{b@AgMGoEQuEIuAJcIAcF]aGy@uH}BaPgAeISgBEyABsBXgEd@kCj@gBhAiCnAoBhAkA~AqA~CyBjEkCpGeEzDcCxAgAvAeAlBaBvD}DfIsLfJaMfDwFhAgDr@kCjDBpDExBOpQIrROp\SpUOzg@[vCCCW@{FZuaBPqt@A[Jw[Jag@D_SCaLKWSOe@EyGEeJBdJCxGDd@DRNJVB`LCfFyD@wO?Is@OUKIoE?",""
"2003 Honda Civic","683-693 East Chandler Boulevard, Chandler, AZ 85225, USA","2015-01-14 8:33 AM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-14 8:47 AM","5.36","13.33","0.34","29.87","0.18","0","1","0","0","0","33.30618","-111.82964","5","33.34454","-111.78196","5","wbhjEfvpiT?cK?eN?}CJs@@e@EsGEoKK}^Mao@CeNEik@@eSA{Q@_K?gBaB?}I@gJ@{ZBoA@uH@aU@{KBuc@@uDB}AXmEtAm@NkALm@@y@C{@MyAa@sBk@i@Mo@ImAAkG?kGCkCA_CQkBEqFEMBMJkECoCA?sGCgYD_@Pm@AIcC}BsCgCs@YiEmBYbA",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2015-01-14 7:43 AM","682-692 East Chandler Boulevard, Chandler, AZ 85225, USA","2015-01-14 8:00 AM","5.37","16.63","0.41","24.93","0.21","0","0","0","0","0","33.34454","-111.78196","5","33.30621","-111.82983","30","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBhJBhEAn@BtAPrEpA`AL|@Br@Ab@Ev@QvFaBlAS`@CbI?rPAh]Cv`@CvWAlICfLD?|L@`f@@bZ@`P?bHBtLBhGHf_@T|l@@bF?d@Nr@?|C?fJ?pF?dD?pC",""
